#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
3006964	1	882	134	842	95.4649	22.7857	39.7	255
3006633	1	1194	1	150	12.5628	0.125628	39.8	1
3006718	1	1197	1	150	12.5313	0.125313	40	1
3006131	1	927	11	738	79.6117	1.77994	39.4	0.818
3006132	1	927	10	607	65.48	1.61165	39.1	0.7
3006133	1	927	110	830	89.5361	17.7767	39.7	28.4
3006134	1	927	22	476	51.3484	3.55987	39.6	0.864
3006135	1	927	30	429	46.2783	4.85329	39.7	0.767
3006136	1	927	15	685	73.8943	2.42718	39.8	0.933
3006137	1	927	18	718	77.4542	2.89968	39.9	18.3
3003184	1	927	30	369	39.8058	4.85113	39.7	0.9
3006138	1	927	7	515	55.5556	1.13053	39.4	0.571
3006966	1	762	1	146	19.1601	0.191601	40	0
3006970	1	876	5	352	40.1826	0.856164	39.2	3.6
3006980	1	888	1	149	16.7793	0.167793	40	255
3006982	1	774	46	578	74.677	8.87468	39.9	26.8
3006983	1	759	28	425	55.9947	5.5336	39.8	81.4
3006999	1	1137	2	150	13.1926	0.263852	39.9	6
3006139	1	861	1	150	17.4216	0.174216	40	1
3006140	1	861	1	150	17.4216	0.174216	40	1
3007007	1	855	7	450	52.6316	1.22807	39.9	3.43
3003146	1	900	4	300	33.3333	0.666667	39.9	1
3006208	1	900	2	190	21.1111	0.333333	40	1
3006209	1	900	4	352	39.1111	0.666667	39.4	1
3006210	1	900	1	150	16.6667	0.166667	40	1
3006211	1	897	2	291	32.4415	0.324415	40	0.5
3006212	1	900	4	474	52.6667	0.666667	39.9	1
3006213	1	900	3	201	22.3333	0.5	40	1
3006214	1	900	4	423	47	0.666667	39.7	1
3006215	1	900	3	450	50	0.5	39.6	1
3006216	1	900	1	150	16.6667	0.166667	40	1
3006217	1	900	5	502	55.7778	0.833333	39.5	1
3006218	1	900	6	513	57	0.976667	39.9	0.667
3006219	1	900	3	273	30.3333	0.5	39.9	1
3006220	1	900	6	473	52.5556	1	39.9	1
3006222	1	900	4	168	18.6667	0.666667	39.9	1
3002932	1	1344	1	150	11.1607	0.111607	39.8	255
3000237	1	1488	195	1432	96.2366	19.6371	39.5	255
3000806	1	447	2	150	33.557	0.671141	39.6	255
3000808	1	3090	7	599	19.3851	0.339806	38.2	255
3003710	1	639	1	150	23.4742	0.234742	40	255
3003730	1	3324	45	2024	60.8905	2.03069	39.7	255
3003952	1	1644	277	1619	98.4793	25.2038	39.7	255
3004139	1	1626	10	750	46.1255	0.922509	39.9	0.9
3004325	1	1626	8	658	40.4674	0.738007	39.7	1
3004332	1	1644	469	1574	95.7421	42.7336	39.6	10.4
3004480	1	3561	205	3222	90.4802	8.60601	39.6	253
3007033	1	792	1	150	18.9394	0.189394	37.8	255
3007049	1	1194	1	150	12.5628	0.125628	39.9	255
3007106	1	495	8	391	78.9899	2.42424	40	169
3007085	1	1140	6	302	26.4912	0.789474	38.8	255
3007089	1	882	1	150	17.0068	0.170068	39.8	1
3007104	1	531	2	168	31.6384	0.564972	39.4	255
3007105	1	492	1	150	30.4878	0.304878	39.7	255
3007107	1	513	5	421	82.0663	1.46199	39.9	255
3007108	1	453	3	215	47.4614	0.980132	39.3	255
3007118	1	1053	4	600	56.9801	0.569801	39.5	255
3007119	1	1920	61	1265	65.8854	4.75833	39.8	102
3007120	1	1920	68	1247	64.9479	5.28646	39.6	29
3007121	1	1920	41	1633	85.0521	3.19531	38.6	9.05
3007122	1	1920	296	998	51.9792	23.1109	38.3	205
3007123	1	1920	37	1534	79.8958	2.8901	39.2	1
3007124	1	1920	38	1444	75.2083	2.96875	39.6	105
3004719	1	1167	11	403	34.533	1.39846	39.6	0.909
3005056	1	1137	1	150	13.1926	0.131926	39.5	1
3005166	1	1080	111	994	92.037	15.35	39.8	255
3007137	1	1620	26	732	45.1852	2.39506	39.7	255
3002597	1	1440	2	209	14.5139	0.208333	39.9	255
NH8B	1	250	28161	250	100	16858.8	39.5	255
3001109	1	861	0	0	0	0	0	0
3001989	1	876	0	0	0	0	0	0
3002356	1	813	0	0	0	0	0	0
3001855	1	1146	0	0	0	0	0	0
3000600	1	846	0	0	0	0	0	0
3002511	1	882	0	0	0	0	0	0
3000938	1	861	0	0	0	0	0	0
3000928	1	831	0	0	0	0	0	0
3002320	1	882	0	0	0	0	0	0
3002193	1	741	0	0	0	0	0	0
3001517	1	822	0	0	0	0	0	0
3001557	1	825	0	0	0	0	0	0
3003552	1	642	0	0	0	0	0	0
3001980	1	876	0	0	0	0	0	0
3002835	1	486	0	0	0	0	0	0
3003163	1	876	0	0	0	0	0	0
3002146	1	1140	0	0	0	0	0	0
3002415	1	876	0	0	0	0	0	0
3002649	1	807	0	0	0	0	0	0
3002771	1	681	0	0	0	0	0	0
3003198	1	759	0	0	0	0	0	0
3000504	1	465	0	0	0	0	0	0
3001808	1	816	0	0	0	0	0	0
3001650	1	825	0	0	0	0	0	0
3002380	1	885	0	0	0	0	0	0
3002538	1	840	0	0	0	0	0	0
3002397	1	873	0	0	0	0	0	0
3000904	1	861	0	0	0	0	0	0
3001617	1	825	0	0	0	0	0	0
3000879	1	783	0	0	0	0	0	0
3001082	1	861	0	0	0	0	0	0
3001518	1	822	0	0	0	0	0	0
3002053	1	1146	0	0	0	0	0	0
3001099	1	861	0	0	0	0	0	0
3001577	1	825	0	0	0	0	0	0
3000996	1	861	0	0	0	0	0	0
3002360	1	813	0	0	0	0	0	0
3001100	1	861	0	0	0	0	0	0
3001076	1	861	0	0	0	0	0	0
3003026	1	1530	0	0	0	0	0	0
3001133	1	861	0	0	0	0	0	0
3000887	1	861	0	0	0	0	0	0
3002307	1	801	0	0	0	0	0	0
3001849	1	1146	0	0	0	0	0	0
3000845	1	753	0	0	0	0	0	0
3002233	1	741	0	0	0	0	0	0
3000965	1	861	0	0	0	0	0	0
3000979	1	861	0	0	0	0	0	0
3002066	1	1146	0	0	0	0	0	0
3001904	1	876	0	0	0	0	0	0
3001154	1	861	0	0	0	0	0	0
3003149	1	825	0	0	0	0	0	0
3000972	1	861	0	0	0	0	0	0
3003203	1	915	0	0	0	0	0	0
3001071	1	861	0	0	0	0	0	0
3001773	1	774	0	0	0	0	0	0
3002243	1	867	0	0	0	0	0	0
3002507	1	1194	0	0	0	0	0	0
3000326	1	1146	0	0	0	0	0	0
3002565	1	441	0	0	0	0	0	0
3000954	1	861	0	0	0	0	0	0
3002733	1	681	0	0	0	0	0	0
3002488	1	906	0	0	0	0	0	0
3002282	1	801	0	0	0	0	0	0
3002304	1	801	0	0	0	0	0	0
3001119	1	861	0	0	0	0	0	0
3002263	1	720	0	0	0	0	0	0
3001364	1	861	0	0	0	0	0	0
3001045	1	861	0	0	0	0	0	0
3002815	1	1032	0	0	0	0	0	0
3002828	1	1653	0	0	0	0	0	0
3000198	1	402	0	0	0	0	0	0
3001972	1	876	0	0	0	0	0	0
3001912	1	876	0	0	0	0	0	0
3002883	1	1236	0	0	0	0	0	0
3002383	1	885	0	0	0	0	0	0
3002634	1	906	0	0	0	0	0	0
3002724	1	681	0	0	0	0	0	0
3002203	1	741	0	0	0	0	0	0
3001692	1	831	0	0	0	0	0	0
3001646	1	825	0	0	0	0	0	0
3001422	1	822	0	0	0	0	0	0
3001144	1	861	0	0	0	0	0	0
3002432	1	846	0	0	0	0	0	0
3000815	1	444	0	0	0	0	0	0
3001055	1	861	0	0	0	0	0	0
3002574	1	552	0	0	0	0	0	0
3001300	1	888	0	0	0	0	0	0
3002830	1	1569	0	0	0	0	0	0
3001677	1	831	0	0	0	0	0	0
3001112	1	861	0	0	0	0	0	0
3002318	1	882	0	0	0	0	0	0
3001562	1	825	0	0	0	0	0	0
3002912	1	1032	0	0	0	0	0	0
3002299	1	801	0	0	0	0	0	0
3003196	1	1377	0	0	0	0	0	0
3003060	1	813	0	0	0	0	0	0
3002287	1	801	0	0	0	0	0	0
3002690	1	1179	0	0	0	0	0	0
3002224	1	741	0	0	0	0	0	0
3002210	1	741	0	0	0	0	0	0
3000944	1	861	0	0	0	0	0	0
3002849	1	453	0	0	0	0	0	0
3001886	1	876	0	0	0	0	0	0
3003659	1	741	0	0	0	0	0	0
3002711	1	657	0	0	0	0	0	0
3002150	1	1140	0	0	0	0	0	0
3000839	1	1356	0	0	0	0	0	0
3000549	1	1086	0	0	0	0	0	0
3002514	1	1173	0	0	0	0	0	0
3001535	1	822	0	0	0	0	0	0
3001141	1	861	0	0	0	0	0	0
3001881	1	876	0	0	0	0	0	0
3001480	1	822	0	0	0	0	0	0
3001900	1	876	0	0	0	0	0	0
3001116	1	861	0	0	0	0	0	0
3001919	1	876	0	0	0	0	0	0
3001918	1	876	0	0	0	0	0	0
3001002	1	861	0	0	0	0	0	0
3002493	1	1137	0	0	0	0	0	0
3002477	1	456	0	0	0	0	0	0
3002516	1	1173	0	0	0	0	0	0
3001150	1	861	0	0	0	0	0	0
3002403	1	873	0	0	0	0	0	0
3003179	1	801	0	0	0	0	0	0
3002655	1	1026	0	0	0	0	0	0
3000423	1	801	0	0	0	0	0	0
3002117	1	1146	0	0	0	0	0	0
3001093	1	861	0	0	0	0	0	0
3001168	1	861	0	0	0	0	0	0
3003250	1	612	0	0	0	0	0	0
3002459	1	861	0	0	0	0	0	0
3002665	1	660	0	0	0	0	0	0
3002429	1	861	0	0	0	0	0	0
3000959	1	861	0	0	0	0	0	0
3001948	1	876	0	0	0	0	0	0
3001644	1	825	0	0	0	0	0	0
3002436	1	861	0	0	0	0	0	0
3000826	1	723	0	0	0	0	0	0
3003160	1	822	0	0	0	0	0	0
3001472	1	825	0	0	0	0	0	0
3002468	1	861	0	0	0	0	0	0
3002797	1	657	0	0	0	0	0	0
3001181	1	861	0	0	0	0	0	0
3001623	1	825	0	0	0	0	0	0
3001850	1	1146	0	0	0	0	0	0
3001191	1	858	0	0	0	0	0	0
3001347	1	861	0	0	0	0	0	0
3001985	1	876	0	0	0	0	0	0
3002442	1	861	0	0	0	0	0	0
3004605	1	849	0	0	0	0	0	0
3002654	1	753	0	0	0	0	0	0
3002662	1	996	0	0	0	0	0	0
3001455	1	825	0	0	0	0	0	0
3002032	1	1146	0	0	0	0	0	0
3003172	1	1146	0	0	0	0	0	0
3001486	1	825	0	0	0	0	0	0
3000592	1	876	0	0	0	0	0	0
3002278	1	801	0	0	0	0	0	0
3001175	1	861	0	0	0	0	0	0
3001770	1	810	0	0	0	0	0	0
3002467	1	861	0	0	0	0	0	0
3002015	1	1143	0	0	0	0	0	0
3001658	1	825	0	0	0	0	0	0
3002435	1	861	0	0	0	0	0	0
3000958	1	861	0	0	0	0	0	0
3001967	1	861	0	0	0	0	0	0
3001874	1	846	0	0	0	0	0	0
3001984	1	876	0	0	0	0	0	0
3003055	1	1185	0	0	0	0	0	0
3000883	1	861	0	0	0	0	0	0
3001201	1	858	0	0	0	0	0	0
3000934	1	861	0	0	0	0	0	0
3002073	1	1146	0	0	0	0	0	0
3001780	1	765	0	0	0	0	0	0
3002843	1	615	0	0	0	0	0	0
3000888	1	861	0	0	0	0	0	0
3001350	1	861	0	0	0	0	0	0
3002293	1	801	0	0	0	0	0	0
3002111	1	1131	0	0	0	0	0	0
3002108	1	1146	0	0	0	0	0	0
3000593	1	774	0	0	0	0	0	0
3002267	1	732	0	0	0	0	0	0
3001302	1	843	0	0	0	0	0	0
3001960	1	876	0	0	0	0	0	0
3002046	1	1146	0	0	0	0	0	0
3001132	1	861	0	0	0	0	0	0
3002257	1	732	0	0	0	0	0	0
3001467	1	822	0	0	0	0	0	0
3001654	1	828	0	0	0	0	0	0
3002133	1	1140	0	0	0	0	0	0
3001898	1	876	0	0	0	0	0	0
3001015	1	861	0	0	0	0	0	0
3001545	1	822	0	0	0	0	0	0
3001553	1	822	0	0	0	0	0	0
3001897	1	876	0	0	0	0	0	0
3002767	1	645	0	0	0	0	0	0
3002470	1	861	0	0	0	0	0	0
3002701	1	1176	0	0	0	0	0	0
3001493	1	822	0	0	0	0	0	0
3000840	1	747	0	0	0	0	0	0
3002925	1	696	0	0	0	0	0	0
3000606	1	849	0	0	0	0	0	0
3003167	1	876	0	0	0	0	0	0
3002217	1	741	0	0	0	0	0	0
3001032	1	861	0	0	0	0	0	0
3003069	1	765	0	0	0	0	0	0
3003186	1	939	0	0	0	0	0	0
3003034	1	1170	0	0	0	0	0	0
3003811	1	1398	0	0	0	0	0	0
3004866	1	813	0	0	0	0	0	0
3002192	1	741	0	0	0	0	0	0
3002987	1	921	0	0	0	0	0	0
3002738	1	681	0	0	0	0	0	0
3002910	1	1050	0	0	0	0	0	0
3003064	1	318	0	0	0	0	0	0
3001065	1	780	0	0	0	0	0	0
3002502	1	1194	0	0	0	0	0	0
3002715	1	645	0	0	0	0	0	0
3002739	1	681	0	0	0	0	0	0
3000873	1	861	0	0	0	0	0	0
3001305	1	837	0	0	0	0	0	0
3002308	1	801	0	0	0	0	0	0
3000975	1	861	0	0	0	0	0	0
3002569	1	438	0	0	0	0	0	0
3001681	1	831	0	0	0	0	0	0
3002008	1	915	0	0	0	0	0	0
3001021	1	861	0	0	0	0	0	0
3000984	1	861	0	0	0	0	0	0
3001887	1	876	0	0	0	0	0	0
3001074	1	861	0	0	0	0	0	0
3001067	1	861	0	0	0	0	0	0
3003046	1	1545	0	0	0	0	0	0
3001079	1	780	0	0	0	0	0	0
3000026	1	1356	0	0	0	0	0	0
3001453	1	825	0	0	0	0	0	0
3002005	1	876	0	0	0	0	0	0
3002637	1	906	0	0	0	0	0	0
3002458	1	861	0	0	0	0	0	0
3002272	1	801	0	0	0	0	0	0
3002794	1	657	0	0	0	0	0	0
3001651	1	825	0	0	0	0	0	0
3001544	1	822	0	0	0	0	0	0
3000937	1	861	0	0	0	0	0	0
3002497	1	1194	0	0	0	0	0	0
3001843	1	1146	0	0	0	0	0	0
3002863	1	510	0	0	0	0	0	0
3001489	1	825	0	0	0	0	0	0
3001667	1	825	0	0	0	0	0	0
3001818	1	1161	0	0	0	0	0	0
3001539	1	822	0	0	0	0	0	0
3001566	1	825	0	0	0	0	0	0
3002537	1	819	0	0	0	0	0	0
3002725	1	648	0	0	0	0	0	0
3001442	1	825	0	0	0	0	0	0
3002480	1	825	0	0	0	0	0	0
3001563	1	825	0	0	0	0	0	0
3000903	1	861	0	0	0	0	0	0
3001513	1	822	0	0	0	0	0	0
3003556	1	750	0	0	0	0	0	0
3001094	1	861	0	0	0	0	0	0
3002627	1	855	0	0	0	0	0	0
3002520	1	1173	0	0	0	0	0	0
3002402	1	873	0	0	0	0	0	0
3000789	1	1227	0	0	0	0	0	0
3001704	1	825	0	0	0	0	0	0
3001845	1	1146	0	0	0	0	0	0
3002464	1	861	0	0	0	0	0	0
3002426	1	861	0	0	0	0	0	0
3002410	1	873	0	0	0	0	0	0
3001123	1	861	0	0	0	0	0	0
3002276	1	801	0	0	0	0	0	0
3001137	1	861	0	0	0	0	0	0
3001812	1	798	0	0	0	0	0	0
3002443	1	861	0	0	0	0	0	0
3000893	1	858	0	0	0	0	0	0
3001122	1	861	0	0	0	0	0	0
3002868	1	498	0	0	0	0	0	0
3001177	1	861	0	0	0	0	0	0
3001612	1	825	0	0	0	0	0	0
3002483	1	981	0	0	0	0	0	0
3000812	1	1404	0	0	0	0	0	0
3000368	1	1032	0	0	0	0	0	0
3000553	1	744	0	0	0	0	0	0
3001628	1	825	0	0	0	0	0	0
3001954	1	876	0	0	0	0	0	0
3002040	1	1143	0	0	0	0	0	0
3003182	1	813	0	0	0	0	0	0
3000392	1	540	0	0	0	0	0	0
3001106	1	861	0	0	0	0	0	0
3001018	1	861	0	0	0	0	0	0
3002866	1	489	0	0	0	0	0	0
3001637	1	825	0	0	0	0	0	0
3002983	1	3132	0	0	0	0	0	0
3002686	1	624	0	0	0	0	0	0
3002220	1	741	0	0	0	0	0	0
3002300	1	801	0	0	0	0	0	0
3002454	1	840	0	0	0	0	0	0
3002764	1	681	0	0	0	0	0	0
3001051	1	861	0	0	0	0	0	0
3000377	1	1152	0	0	0	0	0	0
3001299	1	843	0	0	0	0	0	0
3003562	1	885	0	0	0	0	0	0
3000535	1	1935	0	0	0	0	0	0
3001195	1	861	0	0	0	0	0	0
3001048	1	861	0	0	0	0	0	0
3000844	1	747	0	0	0	0	0	0
3000809	1	1464	0	0	0	0	0	0
3002324	1	876	0	0	0	0	0	0
3002039	1	1146	0	0	0	0	0	0
3002927	1	696	0	0	0	0	0	0
3002326	1	882	0	0	0	0	0	0
3001633	1	825	0	0	0	0	0	0
3002542	1	861	0	0	0	0	0	0
3001930	1	876	0	0	0	0	0	0
3000921	1	861	0	0	0	0	0	0
3002196	1	741	0	0	0	0	0	0
3003049	1	1692	0	0	0	0	0	0
3001872	1	876	0	0	0	0	0	0
3001943	1	876	0	0	0	0	0	0
3003175	1	852	0	0	0	0	0	0
3004867	1	813	0	0	0	0	0	0
3002789	1	645	0	0	0	0	0	0
3002296	1	801	0	0	0	0	0	0
3001572	1	825	0	0	0	0	0	0
3001620	1	825	0	0	0	0	0	0
3003020	1	459	0	0	0	0	0	0
3001096	1	861	0	0	0	0	0	0
3002521	1	1173	0	0	0	0	0	0
3003152	1	861	0	0	0	0	0	0
3002281	1	801	0	0	0	0	0	0
3001909	1	876	0	0	0	0	0	0
3002255	1	897	0	0	0	0	0	0
3000962	1	861	0	0	0	0	0	0
3001672	1	825	0	0	0	0	0	0
3002772	1	681	0	0	0	0	0	0
3000997	1	861	0	0	0	0	0	0
3000969	1	861	0	0	0	0	0	0
3002562	1	441	0	0	0	0	0	0
3002850	1	453	0	0	0	0	0	0
3002716	1	681	0	0	0	0	0	0
3000970	1	861	0	0	0	0	0	0
3001977	1	876	0	0	0	0	0	0
3002743	1	645	0	0	0	0	0	0
3002305	1	801	0	0	0	0	0	0
3001702	1	822	0	0	0	0	0	0
3001068	1	858	0	0	0	0	0	0
3003047	1	1545	0	0	0	0	0	0
3001622	1	825	0	0	0	0	0	0
3001047	1	858	0	0	0	0	0	0
3002439	1	861	0	0	0	0	0	0
3002213	1	741	0	0	0	0	0	0
3001136	1	861	0	0	0	0	0	0
3001903	1	876	0	0	0	0	0	0
3001882	1	876	0	0	0	0	0	0
3001691	1	831	0	0	0	0	0	0
3002814	1	1050	0	0	0	0	0	0
3001767	1	810	0	0	0	0	0	0
3001765	1	810	0	0	0	0	0	0
3002545	1	558	0	0	0	0	0	0
3002530	1	531	0	0	0	0	0	0
3002777	1	645	0	0	0	0	0	0
3001070	1	861	0	0	0	0	0	0
3002829	1	1569	0	0	0	0	0	0
3001338	1	900	0	0	0	0	0	0
3002357	1	813	0	0	0	0	0	0
3002290	1	801	0	0	0	0	0	0
3002424	1	861	0	0	0	0	0	0
3002262	1	720	0	0	0	0	0	0
3001981	1	876	0	0	0	0	0	0
3002813	1	1434	0	0	0	0	0	0
3000768	1	330	0	0	0	0	0	0
3002756	1	681	0	0	0	0	0	0
3001129	1	861	0	0	0	0	0	0
3002995	1	918	0	0	0	0	0	0
3002420	1	861	0	0	0	0	0	0
3002013	1	1146	0	0	0	0	0	0
3003016	1	510	0	0	0	0	0	0
3002286	1	801	0	0	0	0	0	0
3001571	1	825	0	0	0	0	0	0
3001859	1	879	0	0	0	0	0	0
3001548	1	831	0	0	0	0	0	0
3001192	1	858	0	0	0	0	0	0
3001516	1	822	0	0	0	0	0	0
3002506	1	1194	0	0	0	0	0	0
3003557	1	735	0	0	0	0	0	0
3002358	1	813	0	0	0	0	0	0
3003551	1	1182	0	0	0	0	0	0
3001088	1	861	0	0	0	0	0	0
3002136	1	1140	0	0	0	0	0	0
3001616	1	825	0	0	0	0	0	0
3002761	1	681	0	0	0	0	0	0
3003110	1	633	0	0	0	0	0	0
3002298	1	801	0	0	0	0	0	0
3000892	1	858	0	0	0	0	0	0
3001542	1	831	0	0	0	0	0	0
3001520	1	822	0	0	0	0	0	0
3001856	1	1146	0	0	0	0	0	0
3002414	1	873	0	0	0	0	0	0
3001827	1	1140	0	0	0	0	0	0
3002245	1	867	0	0	0	0	0	0
3002400	1	873	0	0	0	0	0	0
3002396	1	873	0	0	0	0	0	0
3000215	1	1758	0	0	0	0	0	0
3001536	1	822	0	0	0	0	0	0
3000956	1	834	0	0	0	0	0	0
3001440	1	825	0	0	0	0	0	0
3002893	1	1539	0	0	0	0	0	0
3002898	1	543	0	0	0	0	0	0
3002674	1	660	0	0	0	0	0	0
3002541	1	867	0	0	0	0	0	0
3001610	1	828	0	0	0	0	0	0
3001668	1	825	0	0	0	0	0	0
3002956	1	807	0	0	0	0	0	0
3002967	1	582	0	0	0	0	0	0
3004254	1	345	0	0	0	0	0	0
3001184	1	861	0	0	0	0	0	0
3002116	1	1146	0	0	0	0	0	0
3002275	1	801	0	0	0	0	0	0
3001028	1	861	0	0	0	0	0	0
3003171	1	1146	0	0	0	0	0	0
3001926	1	876	0	0	0	0	0	0
3002259	1	720	0	0	0	0	0	0
3001994	1	876	0	0	0	0	0	0
3002038	1	1146	0	0	0	0	0	0
3002239	1	741	0	0	0	0	0	0
3002555	1	441	0	0	0	0	0	0
3001471	1	822	0	0	0	0	0	0
3002509	1	1194	0	0	0	0	0	0
3001157	1	861	0	0	0	0	0	0
3002065	1	1152	0	0	0	0	0	0
3000982	1	861	0	0	0	0	0	0
3002793	1	657	0	0	0	0	0	0
3001095	1	861	0	0	0	0	0	0
3001498	1	822	0	0	0	0	0	0
3002651	1	795	0	0	0	0	0	0
3001982	1	876	0	0	0	0	0	0
3001025	1	861	0	0	0	0	0	0
3001417	1	825	0	0	0	0	0	0
3001902	1	873	0	0	0	0	0	0
3003441	1	1050	0	0	0	0	0	0
3003106	1	906	0	0	0	0	0	0
3001382	1	858	0	0	0	0	0	0
3001851	1	1146	0	0	0	0	0	0
3001176	1	861	0	0	0	0	0	0
3001957	1	876	0	0	0	0	0	0
3002700	1	1311	0	0	0	0	0	0
3002661	1	999	0	0	0	0	0	0
3001911	1	876	0	0	0	0	0	0
3001390	1	858	0	0	0	0	0	0
3003023	1	237	0	0	0	0	0	0
3001117	1	861	0	0	0	0	0	0
3001942	1	876	0	0	0	0	0	0
3002500	1	1194	0	0	0	0	0	0
3002747	1	645	0	0	0	0	0	0
3001959	1	876	0	0	0	0	0	0
3002487	1	918	0	0	0	0	0	0
3002044	1	1140	0	0	0	0	0	0
3002877	1	921	0	0	0	0	0	0
3001126	1	861	0	0	0	0	0	0
3002557	1	441	0	0	0	0	0	0
3000621	1	846	0	0	0	0	0	0
3001304	1	960	0	0	0	0	0	0
3001052	1	753	0	0	0	0	0	0
3001871	1	876	0	0	0	0	0	0
3002202	1	738	0	0	0	0	0	0
3001678	1	831	0	0	0	0	0	0
3004868	1	813	0	0	0	0	0	0
3000900	1	861	0	0	0	0	0	0
3002852	1	453	0	0	0	0	0	0
3002573	1	552	0	0	0	0	0	0
3002492	1	1161	0	0	0	0	0	0
3002529	1	477	0	0	0	0	0	0
3002051	1	1146	0	0	0	0	0	0
3002524	1	588	0	0	0	0	0	0
3002710	1	657	0	0	0	0	0	0
3000784	1	3123	0	0	0	0	0	0
3001149	1	861	0	0	0	0	0	0
3001356	1	861	0	0	0	0	0	0
3001910	1	876	0	0	0	0	0	0
3002515	1	1173	0	0	0	0	0	0
3000878	1	861	0	0	0	0	0	0
3001917	1	876	0	0	0	0	0	0
3001151	1	861	0	0	0	0	0	0
3001485	1	828	0	0	0	0	0	0
3001101	1	861	0	0	0	0	0	0
3002321	1	882	0	0	0	0	0	0
3001113	1	861	0	0	0	0	0	0
3002035	1	1146	0	0	0	0	0	0
3002476	1	471	0	0	0	0	0	0
3002517	1	1173	0	0	0	0	0	0
3000589	1	813	0	0	0	0	0	0
3002216	1	741	0	0	0	0	0	0
3001537	1	822	0	0	0	0	0	0
3001764	1	807	0	0	0	0	0	0
3002566	1	441	0	0	0	0	0	0
3002404	1	870	0	0	0	0	0	0
3003019	1	561	0	0	0	0	0	0
3001104	1	861	0	0	0	0	0	0
3002234	1	741	0	0	0	0	0	0
3001073	1	861	0	0	0	0	0	0
3002389	1	876	0	0	0	0	0	0
3002225	1	741	0	0	0	0	0	0
3001512	1	822	0	0	0	0	0	0
3002884	1	1440	0	0	0	0	0	0
3000785	1	1479	0	0	0	0	0	0
3001893	1	876	0	0	0	0	0	0
3001947	1	876	0	0	0	0	0	0
3003035	1	552	0	0	0	0	0	0
3002709	1	657	0	0	0	0	0	0
3000195	1	1959	0	0	0	0	0	0
3001189	1	858	0	0	0	0	0	0
3002434	1	861	0	0	0	0	0	0
3001037	1	861	0	0	0	0	0	0
3001209	1	1998	0	0	0	0	0	0
3000896	1	861	0	0	0	0	0	0
3001488	1	825	0	0	0	0	0	0
3000976	1	861	0	0	0	0	0	0
3002919	1	696	0	0	0	0	0	0
3000854	1	843	0	0	0	0	0	0
3000850	1	873	0	0	0	0	0	0
3003166	1	876	0	0	0	0	0	0
3001183	1	861	0	0	0	0	0	0
3001929	1	876	0	0	0	0	0	0
3000005	1	1032	0	0	0	0	0	0
3001078	1	780	0	0	0	0	0	0
3002948	1	1053	0	0	0	0	0	0
3002871	1	327	0	0	0	0	0	0
3002768	1	645	0	0	0	0	0	0
3000950	1	861	0	0	0	0	0	0
3002148	1	1140	0	0	0	0	0	0
3001196	1	861	0	0	0	0	0	0
3002446	1	861	0	0	0	0	0	0
3001200	1	861	0	0	0	0	0	0
3002872	1	417	0	0	0	0	0	0
3002642	1	816	0	0	0	0	0	0
3002845	1	651	0	0	0	0	0	0
3001961	1	876	0	0	0	0	0	0
3002055	1	1134	0	0	0	0	0	0
3002031	1	1143	0	0	0	0	0	0
3001877	1	876	0	0	0	0	0	0
3002728	1	681	0	0	0	0	0	0
3002143	1	1140	0	0	0	0	0	0
3001968	1	861	0	0	0	0	0	0
3002419	1	861	0	0	0	0	0	0
3001655	1	825	0	0	0	0	0	0
3002072	1	1146	0	0	0	0	0	0
3001005	1	861	0	0	0	0	0	0
3000746	1	420	0	0	0	0	0	0
3004603	1	1170	0	0	0	0	0	0
3002269	1	720	0	0	0	0	0	0
3000911	1	843	0	0	0	0	0	0
3001714	1	828	0	0	0	0	0	0
3002207	1	741	0	0	0	0	0	0
3002074	1	1143	0	0	0	0	0	0
3001659	1	825	0	0	0	0	0	0
3002132	1	1140	0	0	0	0	0	0
3002842	1	639	0	0	0	0	0	0
3002329	1	882	0	0	0	0	0	0
3001171	1	813	0	0	0	0	0	0
3002000	1	876	0	0	0	0	0	0
3002658	1	924	0	0	0	0	0	0
3000250	1	735	0	0	0	0	0	0
3002512	1	885	0	0	0	0	0	0
3001958	1	876	0	0	0	0	0	0
3000931	1	861	0	0	0	0	0	0
3002266	1	720	0	0	0	0	0	0
3001091	1	861	0	0	0	0	0	0
3000605	1	846	0	0	0	0	0	0
3001110	1	726	0	0	0	0	0	0
3002752	1	645	0	0	0	0	0	0
3002659	1	801	0	0	0	0	0	0
3002103	1	1146	0	0	0	0	0	0
3001169	1	864	0	0	0	0	0	0
3001990	1	876	0	0	0	0	0	0
3001569	1	825	0	0	0	0	0	0
3001629	1	825	0	0	0	0	0	0
3001632	1	825	0	0	0	0	0	0
3000860	1	756	0	0	0	0	0	0
3001953	1	876	0	0	0	0	0	0
3003176	1	933	0	0	0	0	0	0
3002704	1	1428	0	0	0	0	0	0
3001997	1	876	0	0	0	0	0	0
3002463	1	861	0	0	0	0	0	0
3001155	1	861	0	0	0	0	0	0
3003153	1	861	0	0	0	0	0	0
3000918	1	861	0	0	0	0	0	0
3001019	1	861	0	0	0	0	0	0
3002428	1	861	0	0	0	0	0	0
3002295	1	801	0	0	0	0	0	0
3002534	1	810	0	0	0	0	0	0
3002325	1	882	0	0	0	0	0	0
3001567	1	825	0	0	0	0	0	0
3002817	1	1656	0	0	0	0	0	0
